2026-06-02 16:05:04.469 [main] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 1727 ms
2026-06-02 16:05:05.603 [main] INFO  c.s.q.QiSiSystemApplication - ✅ 管理员账号已初始化
2026-06-02 16:05:05.614 [main] INFO  c.s.q.config.minio.MinioConfig - 开始初始化MinIO客户端
2026-06-02 16:05:05.716 [main] INFO  c.s.q.config.minio.MinioConfig - MinIO客户端初始化完成
2026-06-02 16:05:06.517 [main] INFO  o.s.s.c.a.a.c.InitializeUserDetailsBeanManagerConfigurer$InitializeUserDetailsManagerConfigurer - Global AuthenticationManager configured with UserDetailsService bean with name userDetailsServiceImpl
2026-06-02 16:05:06.784 [main] INFO  o.s.b.a.e.web.EndpointLinksResolver - Exposing 15 endpoints beneath base path '/actuator'
2026-06-02 16:05:06.928 [main] INFO  c.b.m.e.s.MybatisPlusApplicationContextAware - Register ApplicationContext instances org.springframework.boot.web.servlet.context.AnnotationConfigServletWebServerApplicationContext@6256ac4f
2026-06-02 16:05:07.123 [main] WARN  o.s.s.c.a.web.builders.WebSecurity - You are asking Spring Security to ignore Deferred [Mvc [pattern='/ws/**'], Ant [pattern='/ws/**']]. This is not recommended -- please use permitAll via HttpSecurity#authorizeHttpRequests instead.
2026-06-02 16:05:07.227 [main] INFO  o.s.m.s.b.SimpleBrokerMessageHandler - Starting...
2026-06-02 16:05:07.227 [main] INFO  o.s.m.s.b.SimpleBrokerMessageHandler - BrokerAvailabilityEvent[available=true, SimpleBrokerMessageHandler [org.springframework.messaging.simp.broker.DefaultSubscriptionRegistry@8a0a1d1]]
2026-06-02 16:05:07.228 [main] INFO  o.s.m.s.b.SimpleBrokerMessageHandler - Started.
2026-06-02 16:05:07.243 [main] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat started on port 8080 (http) with context path '/'
2026-06-02 16:05:07.252 [main] INFO  c.s.q.QiSiSystemApplication - Started QiSiSystemApplication in 4.991 seconds (process running for 5.586)
2026-06-02 16:05:07.257 [main] INFO  c.s.q.c.startup.MinioStartupRunner - 开始健康检查
2026-06-02 16:05:07.346 [main] INFO  c.s.q.c.startup.MinioStartupRunner - Minio连接成功
2026-06-02 16:05:07.703 [main] INFO  c.s.q.c.startup.RedisStartupRunner - Redis数据库连接成功
2026-06-02 16:05:07.901 [RMI TCP Connection(2)-192.168.5.191] INFO  o.s.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2026-06-02 16:05:07.903 [RMI TCP Connection(2)-192.168.5.191] INFO  o.s.web.servlet.DispatcherServlet - Completed initialization in 1 ms
2026-06-02 16:05:10.640 [clientOutboundChannel-2] INFO  c.s.q.m.w.s.i.WebSocketMessageServiceImpl - 已强制用户 2055949678117130242 下线，原因：您的账号已在另一台设备登录，您已被迫下线
2026-06-02 16:05:10.690 [clientOutboundChannel-7] INFO  c.s.q.m.w.s.i.WebSocketMessageServiceImpl - 已强制用户 2055949678117130242 下线，原因：您的账号已在另一台设备登录，您已被迫下线
2026-06-02 16:05:10.748 [clientOutboundChannel-10] INFO  c.s.q.m.w.s.i.WebSocketMessageServiceImpl - 已强制用户 2055949678117130242 下线，原因：您的账号已在另一台设备登录，您已被迫下线
2026-06-02 16:05:10.810 [clientOutboundChannel-15] INFO  c.s.q.m.w.s.i.WebSocketMessageServiceImpl - 已强制用户 2055949678117130242 下线，原因：您的账号已在另一台设备登录，您已被迫下线
2026-06-02 16:05:10.857 [clientOutboundChannel-21] INFO  c.s.q.m.w.s.i.WebSocketMessageServiceImpl - 已强制用户 2055949678117130242 下线，原因：您的账号已在另一台设备登录，您已被迫下线
2026-06-02 16:06:07.210 [MessageBroker-1] INFO  o.s.w.s.c.WebSocketMessageBrokerStats - WebSocketSession[7 current WS(7)-HttpStream(0)-HttpPoll(0), 7 total, 0 closed abnormally (0 connect failure, 0 send limit, 0 transport error)], stompSubProtocol[processed CONNECT(7)-CONNECTED(7)-DISCONNECT(0)], stompBrokerRelay[null], inboundChannel[pool size = 48, active threads = 0, queued tasks = 0, completed tasks = 90], outboundChannel[pool size = 29, active threads = 0, queued tasks = 0, completed tasks = 29], sockJsScheduler[pool size = 1, active threads = 1, queued tasks = 0, completed tasks = 0]
2026-06-02 16:07:06.566 [SpringApplicationShutdownHook] INFO  o.s.b.w.e.tomcat.GracefulShutdown - Commencing graceful shutdown. Waiting for active requests to complete
2026-06-02 16:07:06.909 [tomcat-shutdown] INFO  o.s.b.w.e.tomcat.GracefulShutdown - Graceful shutdown complete
2026-06-02 16:07:06.933 [SpringApplicationShutdownHook] INFO  o.s.m.s.b.SimpleBrokerMessageHandler - Stopping...
2026-06-02 16:07:06.933 [SpringApplicationShutdownHook] INFO  o.s.m.s.b.SimpleBrokerMessageHandler - BrokerAvailabilityEvent[available=false, SimpleBrokerMessageHandler [org.springframework.messaging.simp.broker.DefaultSubscriptionRegistry@8a0a1d1]]
2026-06-02 16:07:06.933 [SpringApplicationShutdownHook] INFO  o.s.m.s.b.SimpleBrokerMessageHandler - Stopped.
2026-06-02 16:07:11.411 [main] INFO  c.s.q.QiSiSystemApplication - Starting QiSiSystemApplication using Java 17.0.12 with PID 184512 (C:\Users\Lenovo\Desktop\development\my-code\QiSiSystem\target\classes started by Lenovo in C:\Users\Lenovo\Desktop\development\my-code\QiSiSystem)
2026-06-02 16:07:11.413 [main] INFO  c.s.q.QiSiSystemApplication - The following 1 profile is active: "test"
2026-06-02 16:07:12.484 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Multiple Spring Data modules found, entering strict repository configuration mode
2026-06-02 16:07:12.486 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data Redis repositories in DEFAULT mode.
2026-06-02 16:07:12.570 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 72 ms. Found 0 Redis repository interfaces.
2026-06-02 16:07:13.210 [main] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat initialized with port 8080 (http)
2026-06-02 16:07:13.306 [main] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 1856 ms
2026-06-02 16:07:14.313 [main] INFO  c.s.q.QiSiSystemApplication - ✅ 管理员账号已初始化
2026-06-02 16:07:14.324 [main] INFO  c.s.q.config.minio.MinioConfig - 开始初始化MinIO客户端
2026-06-02 16:07:14.432 [main] INFO  c.s.q.config.minio.MinioConfig - MinIO客户端初始化完成
2026-06-02 16:07:15.198 [main] INFO  o.s.s.c.a.a.c.InitializeUserDetailsBeanManagerConfigurer$InitializeUserDetailsManagerConfigurer - Global AuthenticationManager configured with UserDetailsService bean with name userDetailsServiceImpl
2026-06-02 16:07:15.463 [main] INFO  o.s.b.a.e.web.EndpointLinksResolver - Exposing 15 endpoints beneath base path '/actuator'
2026-06-02 16:07:15.620 [main] INFO  c.b.m.e.s.MybatisPlusApplicationContextAware - Register ApplicationContext instances org.springframework.boot.web.servlet.context.AnnotationConfigServletWebServerApplicationContext@6256ac4f
2026-06-02 16:07:15.820 [main] WARN  o.s.s.c.a.web.builders.WebSecurity - You are asking Spring Security to ignore Deferred [Mvc [pattern='/ws/**'], Ant [pattern='/ws/**']]. This is not recommended -- please use permitAll via HttpSecurity#authorizeHttpRequests instead.
2026-06-02 16:07:15.923 [main] INFO  o.s.m.s.b.SimpleBrokerMessageHandler - Starting...
2026-06-02 16:07:15.923 [main] INFO  o.s.m.s.b.SimpleBrokerMessageHandler - BrokerAvailabilityEvent[available=true, SimpleBrokerMessageHandler [org.springframework.messaging.simp.broker.DefaultSubscriptionRegistry@19370af1]]
2026-06-02 16:07:15.924 [main] INFO  o.s.m.s.b.SimpleBrokerMessageHandler - Started.
2026-06-02 16:07:15.943 [main] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat started on port 8080 (http) with context path '/'
2026-06-02 16:07:15.953 [main] INFO  c.s.q.QiSiSystemApplication - Started QiSiSystemApplication in 4.96 seconds (process running for 5.506)
2026-06-02 16:07:15.958 [main] INFO  c.s.q.c.startup.MinioStartupRunner - 开始健康检查
2026-06-02 16:07:16.052 [main] INFO  c.s.q.c.startup.MinioStartupRunner - Minio连接成功
2026-06-02 16:07:16.408 [main] INFO  c.s.q.c.startup.RedisStartupRunner - Redis数据库连接成功
2026-06-02 16:07:16.639 [RMI TCP Connection(3)-192.168.5.191] INFO  o.s.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2026-06-02 16:07:16.641 [RMI TCP Connection(3)-192.168.5.191] INFO  o.s.web.servlet.DispatcherServlet - Completed initialization in 2 ms
2026-06-02 16:07:19.370 [clientOutboundChannel-2] INFO  c.s.q.m.w.s.i.WebSocketMessageServiceImpl - 已强制用户 2055949678117130242 下线，原因：您的账号已在另一台设备登录，您已被迫下线
2026-06-02 16:07:19.492 [clientOutboundChannel-4] INFO  c.s.q.m.w.s.i.WebSocketMessageServiceImpl - 已强制用户 2055949678117130242 下线，原因：您的账号已在另一台设备登录，您已被迫下线
2026-06-02 16:07:19.545 [clientOutboundChannel-7] INFO  c.s.q.m.w.s.i.WebSocketMessageServiceImpl - 已强制用户 2055949678117130242 下线，原因：您的账号已在另一台设备登录，您已被迫下线
2026-06-02 16:07:19.609 [clientOutboundChannel-11] INFO  c.s.q.m.w.s.i.WebSocketMessageServiceImpl - 已强制用户 2055949678117130242 下线，原因：您的账号已在另一台设备登录，您已被迫下线
2026-06-02 16:07:19.652 [clientOutboundChannel-16] INFO  c.s.q.m.w.s.i.WebSocketMessageServiceImpl - 已强制用户 2055949678117130242 下线，原因：您的账号已在另一台设备登录，您已被迫下线
2026-06-02 16:07:52.097 [SpringApplicationShutdownHook] INFO  o.s.b.w.e.tomcat.GracefulShutdown - Commencing graceful shutdown. Waiting for active requests to complete
2026-06-02 16:07:52.411 [tomcat-shutdown] INFO  o.s.b.w.e.tomcat.GracefulShutdown - Graceful shutdown complete
2026-06-02 16:07:52.423 [SpringApplicationShutdownHook] INFO  o.s.m.s.b.SimpleBrokerMessageHandler - Stopping...
2026-06-02 16:07:52.423 [SpringApplicationShutdownHook] INFO  o.s.m.s.b.SimpleBrokerMessageHandler - BrokerAvailabilityEvent[available=false, SimpleBrokerMessageHandler [org.springframework.messaging.simp.broker.DefaultSubscriptionRegistry@19370af1]]
2026-06-02 16:07:52.423 [SpringApplicationShutdownHook] INFO  o.s.m.s.b.SimpleBrokerMessageHandler - Stopped.
2026-06-02 16:07:57.183 [main] INFO  c.s.q.QiSiSystemApplication - Starting QiSiSystemApplication using Java 17.0.12 with PID 179580 (C:\Users\Lenovo\Desktop\development\my-code\QiSiSystem\target\classes started by Lenovo in C:\Users\Lenovo\Desktop\development\my-code\QiSiSystem)
2026-06-02 16:07:57.185 [main] INFO  c.s.q.QiSiSystemApplication - The following 1 profile is active: "test"
2026-06-02 16:07:58.262 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Multiple Spring Data modules found, entering strict repository configuration mode
2026-06-02 16:07:58.264 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data Redis repositories in DEFAULT mode.
2026-06-02 16:07:58.336 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 59 ms. Found 0 Redis repository interfaces.
2026-06-02 16:07:58.856 [main] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat initialized with port 8080 (http)
2026-06-02 16:07:58.939 [main] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 1717 ms
2026-06-02 16:07:59.959 [main] INFO  c.s.q.QiSiSystemApplication - ✅ 管理员账号已初始化
2026-06-02 16:07:59.971 [main] INFO  c.s.q.config.minio.MinioConfig - 开始初始化MinIO客户端
2026-06-02 16:08:00.084 [main] INFO  c.s.q.config.minio.MinioConfig - MinIO客户端初始化完成
2026-06-02 16:08:00.861 [main] INFO  o.s.s.c.a.a.c.InitializeUserDetailsBeanManagerConfigurer$InitializeUserDetailsManagerConfigurer - Global AuthenticationManager configured with UserDetailsService bean with name userDetailsServiceImpl
2026-06-02 16:08:01.124 [main] INFO  o.s.b.a.e.web.EndpointLinksResolver - Exposing 15 endpoints beneath base path '/actuator'
2026-06-02 16:08:01.276 [main] INFO  c.b.m.e.s.MybatisPlusApplicationContextAware - Register ApplicationContext instances org.springframework.boot.web.servlet.context.AnnotationConfigServletWebServerApplicationContext@44c79f32
2026-06-02 16:08:01.490 [main] WARN  o.s.s.c.a.web.builders.WebSecurity - You are asking Spring Security to ignore Deferred [Mvc [pattern='/ws/**'], Ant [pattern='/ws/**']]. This is not recommended -- please use permitAll via HttpSecurity#authorizeHttpRequests instead.
2026-06-02 16:08:01.598 [main] INFO  o.s.m.s.b.SimpleBrokerMessageHandler - Starting...
2026-06-02 16:08:01.599 [main] INFO  o.s.m.s.b.SimpleBrokerMessageHandler - BrokerAvailabilityEvent[available=true, SimpleBrokerMessageHandler [org.springframework.messaging.simp.broker.DefaultSubscriptionRegistry@31a9eaa]]
2026-06-02 16:08:01.600 [main] INFO  o.s.m.s.b.SimpleBrokerMessageHandler - Started.
2026-06-02 16:08:01.613 [main] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat started on port 8080 (http) with context path '/'
2026-06-02 16:08:01.624 [main] INFO  c.s.q.QiSiSystemApplication - Started QiSiSystemApplication in 4.861 seconds (process running for 5.405)
2026-06-02 16:08:01.629 [main] INFO  c.s.q.c.startup.MinioStartupRunner - 开始健康检查
2026-06-02 16:08:01.733 [main] INFO  c.s.q.c.startup.MinioStartupRunner - Minio连接成功
2026-06-02 16:08:02.086 [main] INFO  c.s.q.c.startup.RedisStartupRunner - Redis数据库连接成功
2026-06-02 16:08:02.398 [RMI TCP Connection(2)-192.168.5.191] INFO  o.s.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2026-06-02 16:08:02.400 [RMI TCP Connection(2)-192.168.5.191] INFO  o.s.web.servlet.DispatcherServlet - Completed initialization in 1 ms
2026-06-02 16:08:18.560 [SpringApplicationShutdownHook] INFO  o.s.b.w.e.tomcat.GracefulShutdown - Commencing graceful shutdown. Waiting for active requests to complete
2026-06-02 16:08:18.899 [tomcat-shutdown] INFO  o.s.b.w.e.tomcat.GracefulShutdown - Graceful shutdown complete
2026-06-02 16:08:18.908 [SpringApplicationShutdownHook] INFO  o.s.m.s.b.SimpleBrokerMessageHandler - Stopping...
2026-06-02 16:08:18.908 [SpringApplicationShutdownHook] INFO  o.s.m.s.b.SimpleBrokerMessageHandler - BrokerAvailabilityEvent[available=false, SimpleBrokerMessageHandler [org.springframework.messaging.simp.broker.DefaultSubscriptionRegistry@31a9eaa]]
2026-06-02 16:08:18.908 [SpringApplicationShutdownHook] INFO  o.s.m.s.b.SimpleBrokerMessageHandler - Stopped.
2026-06-02 16:08:23.842 [main] INFO  c.s.q.QiSiSystemApplication - Starting QiSiSystemApplication using Java 17.0.12 with PID 164188 (C:\Users\Lenovo\Desktop\development\my-code\QiSiSystem\target\classes started by Lenovo in C:\Users\Lenovo\Desktop\development\my-code\QiSiSystem)
2026-06-02 16:08:23.844 [main] INFO  c.s.q.QiSiSystemApplication - The following 1 profile is active: "test"
2026-06-02 16:08:25.071 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Multiple Spring Data modules found, entering strict repository configuration mode
2026-06-02 16:08:25.074 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data Redis repositories in DEFAULT mode.
2026-06-02 16:08:25.167 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 77 ms. Found 0 Redis repository interfaces.
2026-06-02 16:08:25.784 [main] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat initialized with port 8080 (http)
2026-06-02 16:08:25.900 [main] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 2016 ms
2026-06-02 16:08:28.127 [main] INFO  c.s.q.QiSiSystemApplication - ✅ 管理员账号已初始化
2026-06-02 16:08:28.152 [main] INFO  c.s.q.config.minio.MinioConfig - 开始初始化MinIO客户端
2026-06-02 16:08:28.353 [main] INFO  c.s.q.config.minio.MinioConfig - MinIO客户端初始化完成
2026-06-02 16:08:29.919 [main] INFO  o.s.s.c.a.a.c.InitializeUserDetailsBeanManagerConfigurer$InitializeUserDetailsManagerConfigurer - Global AuthenticationManager configured with UserDetailsService bean with name userDetailsServiceImpl
2026-06-02 16:08:30.448 [main] INFO  o.s.b.a.e.web.EndpointLinksResolver - Exposing 15 endpoints beneath base path '/actuator'
2026-06-02 16:08:30.778 [main] INFO  c.b.m.e.s.MybatisPlusApplicationContextAware - Register ApplicationContext instances org.springframework.boot.web.servlet.context.AnnotationConfigServletWebServerApplicationContext@6256ac4f
2026-06-02 16:08:31.132 [main] WARN  o.s.s.c.a.web.builders.WebSecurity - You are asking Spring Security to ignore Deferred [Mvc [pattern='/ws/**'], Ant [pattern='/ws/**']]. This is not recommended -- please use permitAll via HttpSecurity#authorizeHttpRequests instead.
2026-06-02 16:08:31.316 [main] INFO  o.s.m.s.b.SimpleBrokerMessageHandler - Starting...
2026-06-02 16:08:31.317 [main] INFO  o.s.m.s.b.SimpleBrokerMessageHandler - BrokerAvailabilityEvent[available=true, SimpleBrokerMessageHandler [org.springframework.messaging.simp.broker.DefaultSubscriptionRegistry@173da924]]
2026-06-02 16:08:31.319 [main] INFO  o.s.m.s.b.SimpleBrokerMessageHandler - Started.
2026-06-02 16:08:31.348 [main] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat started on port 8080 (http) with context path '/'
2026-06-02 16:08:31.375 [main] INFO  c.s.q.QiSiSystemApplication - Started QiSiSystemApplication in 7.969 seconds (process running for 8.528)
2026-06-02 16:08:31.385 [main] INFO  c.s.q.c.startup.MinioStartupRunner - 开始健康检查
2026-06-02 16:08:31.602 [main] INFO  c.s.q.c.startup.MinioStartupRunner - Minio连接成功
2026-06-02 16:08:31.754 [http-nio-8080-exec-2] INFO  o.s.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2026-06-02 16:08:31.757 [http-nio-8080-exec-2] INFO  o.s.web.servlet.DispatcherServlet - Completed initialization in 1 ms
2026-06-02 16:08:32.474 [main] INFO  c.s.q.c.startup.RedisStartupRunner - Redis数据库连接成功
2026-06-02 16:09:31.266 [MessageBroker-1] INFO  o.s.w.s.c.WebSocketMessageBrokerStats - WebSocketSession[2 current WS(2)-HttpStream(0)-HttpPoll(0), 2 total, 0 closed abnormally (0 connect failure, 0 send limit, 0 transport error)], stompSubProtocol[processed CONNECT(2)-CONNECTED(2)-DISCONNECT(0)], stompBrokerRelay[null], inboundChannel[pool size = 24, active threads = 0, queued tasks = 0, completed tasks = 24], outboundChannel[pool size = 3, active threads = 0, queued tasks = 0, completed tasks = 3], sockJsScheduler[pool size = 1, active threads = 1, queued tasks = 0, completed tasks = 0]
2026-06-02 16:19:13.709 [SpringApplicationShutdownHook] INFO  o.s.b.w.e.tomcat.GracefulShutdown - Commencing graceful shutdown. Waiting for active requests to complete
2026-06-02 16:19:14.052 [tomcat-shutdown] INFO  o.s.b.w.e.tomcat.GracefulShutdown - Graceful shutdown complete
2026-06-02 16:19:14.063 [SpringApplicationShutdownHook] INFO  o.s.m.s.b.SimpleBrokerMessageHandler - Stopping...
2026-06-02 16:19:14.063 [SpringApplicationShutdownHook] INFO  o.s.m.s.b.SimpleBrokerMessageHandler - BrokerAvailabilityEvent[available=false, SimpleBrokerMessageHandler [org.springframework.messaging.simp.broker.DefaultSubscriptionRegistry@173da924]]
2026-06-02 16:19:14.064 [SpringApplicationShutdownHook] INFO  o.s.m.s.b.SimpleBrokerMessageHandler - Stopped.
2026-06-02 16:19:19.732 [main] INFO  c.s.q.QiSiSystemApplication - Starting QiSiSystemApplication using Java 17.0.12 with PID 167800 (C:\Users\Lenovo\Desktop\development\my-code\QiSiSystem\target\classes started by Lenovo in C:\Users\Lenovo\Desktop\development\my-code\QiSiSystem)
2026-06-02 16:19:19.734 [main] INFO  c.s.q.QiSiSystemApplication - The following 1 profile is active: "test"
2026-06-02 16:19:21.036 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Multiple Spring Data modules found, entering strict repository configuration mode
2026-06-02 16:19:21.039 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data Redis repositories in DEFAULT mode.
2026-06-02 16:19:21.117 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 66 ms. Found 0 Redis repository interfaces.
2026-06-02 16:19:21.707 [main] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat initialized with port 8080 (http)
2026-06-02 16:19:21.802 [main] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 2029 ms
2026-06-02 16:19:23.025 [main] INFO  c.s.q.QiSiSystemApplication - ✅ 管理员账号已初始化
2026-06-02 16:19:23.037 [main] INFO  c.s.q.config.minio.MinioConfig - 开始初始化MinIO客户端
2026-06-02 16:19:23.161 [main] INFO  c.s.q.config.minio.MinioConfig - MinIO客户端初始化完成
2026-06-02 16:19:24.029 [main] INFO  o.s.s.c.a.a.c.InitializeUserDetailsBeanManagerConfigurer$InitializeUserDetailsManagerConfigurer - Global AuthenticationManager configured with UserDetailsService bean with name userDetailsServiceImpl
2026-06-02 16:19:24.295 [main] INFO  o.s.b.a.e.web.EndpointLinksResolver - Exposing 15 endpoints beneath base path '/actuator'
2026-06-02 16:19:24.456 [main] INFO  c.b.m.e.s.MybatisPlusApplicationContextAware - Register ApplicationContext instances org.springframework.boot.web.servlet.context.AnnotationConfigServletWebServerApplicationContext@44c79f32
2026-06-02 16:19:24.653 [main] WARN  o.s.s.c.a.web.builders.WebSecurity - You are asking Spring Security to ignore Deferred [Mvc [pattern='/ws/**'], Ant [pattern='/ws/**']]. This is not recommended -- please use permitAll via HttpSecurity#authorizeHttpRequests instead.
2026-06-02 16:19:24.766 [main] INFO  o.s.m.s.b.SimpleBrokerMessageHandler - Starting...
2026-06-02 16:19:24.767 [main] INFO  o.s.m.s.b.SimpleBrokerMessageHandler - BrokerAvailabilityEvent[available=true, SimpleBrokerMessageHandler [org.springframework.messaging.simp.broker.DefaultSubscriptionRegistry@1b4bc7b9]]
2026-06-02 16:19:24.767 [main] INFO  o.s.m.s.b.SimpleBrokerMessageHandler - Started.
2026-06-02 16:19:24.784 [main] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat started on port 8080 (http) with context path '/'
2026-06-02 16:19:24.795 [main] INFO  c.s.q.QiSiSystemApplication - Started QiSiSystemApplication in 5.811 seconds (process running for 6.471)
2026-06-02 16:19:24.802 [main] INFO  c.s.q.c.startup.MinioStartupRunner - 开始健康检查
2026-06-02 16:19:24.900 [main] INFO  c.s.q.c.startup.MinioStartupRunner - Minio连接成功
2026-06-02 16:19:25.266 [main] INFO  c.s.q.c.startup.RedisStartupRunner - Redis数据库连接成功
2026-06-02 16:19:25.583 [RMI TCP Connection(1)-192.168.5.191] INFO  o.s.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2026-06-02 16:19:25.586 [RMI TCP Connection(1)-192.168.5.191] INFO  o.s.web.servlet.DispatcherServlet - Completed initialization in 3 ms
2026-06-02 16:20:24.748 [MessageBroker-1] INFO  o.s.w.s.c.WebSocketMessageBrokerStats - WebSocketSession[2 current WS(2)-HttpStream(0)-HttpPoll(0), 2 total, 0 closed abnormally (0 connect failure, 0 send limit, 0 transport error)], stompSubProtocol[processed CONNECT(2)-CONNECTED(2)-DISCONNECT(0)], stompBrokerRelay[null], inboundChannel[pool size = 21, active threads = 0, queued tasks = 0, completed tasks = 21], outboundChannel[pool size = 2, active threads = 0, queued tasks = 0, completed tasks = 2], sockJsScheduler[pool size = 1, active threads = 1, queued tasks = 0, completed tasks = 0]
